age,income,credit_score,loan_amount,loan_term,previous_defaults,bureau_score,external_data_score,loan_purpose_Business,loan_purpose_Education,loan_purpose_Home,loan_purpose_Personal,repayment_behavior_Good,repayment_behavior_Poor
36,191244,820,122219,48,0,682,35,False,False,False,True,False,True
50,85584,333,270178,48,0,472,42,False,False,False,True,False,True
36,143728,727,271100,60,0,673,41,False,False,False,False,True,False
35,61235,367,256420,48,2,642,43,True,False,False,False,False,False
48,171697,411,191650,60,3,652,90,False,False,False,False,True,False
34,26861,585,471314,12,4,423,26,True,False,False,False,True,False
69,152201,542,323442,48,0,712,17,False,False,False,True,False,True
57,104361,595,67979,60,0,579,88,False,False,False,True,False,True
18,154731,414,92846,12,4,623,78,False,False,False,False,False,True
33,160021,821,488107,36,0,871,96,False,False,False,False,True,False
67,34175,714,430966,48,3,328,95,False,False,False,True,False,False
46,176410,624,361826,36,0,415,49,False,False,True,False,False,True
18,155830,768,38519,60,3,454,65,False,False,False,False,False,True
66,107592,387,267025,36,2,854,30,False,False,True,False,False,False
19,157080,406,421540,60,4,817,85,False,True,False,False,True,False
57,174682,576,400722,36,0,618,83,True,False,False,False,True,False
59,25520,455,231675,12,3,710,81,True,False,False,False,False,True
41,53896,345,154360,12,1,860,60,False,True,False,False,False,True
27,186766,516,392320,36,3,548,75,True,False,False,False,False,False
43,47048,358,452826,36,2,497,28,False,False,True,False,False,False
55,48251,500,153310,24,0,645,58,True,False,False,False,True,False
22,112837,825,474571,60,2,550,20,False,False,False,False,True,False
58,146796,486,454426,60,4,302,28,False,False,False,True,False,False
28,95361,708,122028,48,4,562,39,False,False,False,False,False,False
42,104573,608,285553,24,1,638,97,True,False,False,False,False,False
53,188733,632,443201,48,3,676,54,False,False,False,False,False,False
35,133655,819,458037,12,0,857,7,False,True,False,False,False,True
41,68928,322,77043,36,1,348,63,False,False,True,False,False,False
39,52152,673,130662,48,4,569,31,False,False,False,True,False,False
18,48927,841,276448,36,1,366,59,True,False,False,False,True,False
25,182002,734,64790,48,2,695,67,False,True,False,False,False,False
57,70494,381,209706,48,2,726,96,False,False,False,True,False,False
22,45566,387,355912,36,3,708,97,True,False,False,False,False,False
20,30794,538,269009,12,2,684,45,False,True,False,False,True,False
53,165631,832,369494,60,2,656,72,False,False,True,False,True,False
56,175423,598,306065,60,0,584,45,True,False,False,False,True,False
26,97986,565,480849,24,4,881,53,True,False,False,False,True,False
61,151965,815,135860,60,4,705,12,True,False,False,False,False,True
40,21073,306,187538,12,3,800,25,False,False,False,True,False,True
59,65991,311,248990,12,3,700,10,True,False,False,False,True,False
53,90248,396,494944,24,3,489,98,False,True,False,False,False,False
68,177249,567,61790,24,0,464,35,False,False,False,True,False,True
43,165787,373,475809,60,2,480,11,True,False,False,False,False,True
32,135700,824,326574,12,3,670,93,False,False,False,False,False,True
47,39288,410,170882,24,1,365,56,False,False,True,False,False,False
64,189746,783,232961,12,4,810,45,False,False,False,False,False,False
35,112850,377,192160,24,4,842,81,False,False,False,True,True,False
40,93690,354,62429,36,1,771,59,False,False,False,False,True,False
63,180625,743,158627,24,2,613,36,False,False,False,False,False,True
66,27265,770,208664,60,0,378,36,False,True,False,False,False,False
54,35605,371,406435,12,3,699,54,False,False,False,True,False,False
25,169180,540,15663,48,2,563,63,False,False,False,False,True,False
48,113944,613,425020,36,4,458,48,False,False,False,True,False,True
48,130361,636,350184,60,1,365,30,False,True,False,False,False,True
62,100206,824,307508,48,1,311,89,False,False,False,True,True,False
65,103797,412,54008,36,4,818,87,False,False,True,False,False,True
40,60860,753,54875,12,1,429,66,False,False,True,False,True,False
18,184744,553,476145,60,3,592,66,False,False,False,False,False,True
36,114937,337,375371,60,0,304,18,False,False,False,False,True,False
42,41751,847,24575,48,3,505,44,False,True,False,False,False,False
67,65641,784,457642,24,0,498,28,False,True,False,False,True,False
60,41650,602,478519,48,1,796,46,False,True,False,False,False,True
65,58712,578,451732,48,3,416,49,False,False,False,False,True,False
55,156149,446,490081,48,3,566,5,False,False,True,False,False,False
50,185732,490,73659,48,2,496,40,False,False,True,False,False,True
58,127392,805,335119,36,2,462,1,True,False,False,False,False,False
23,147251,507,93578,60,0,842,61,True,False,False,False,False,False
27,172049,380,354529,36,0,726,6,False,False,True,False,True,False
60,197295,423,152745,36,0,688,7,False,False,False,True,False,False
44,64306,671,53720,24,1,480,73,False,False,False,False,False,False
23,87560,342,421333,36,1,749,11,False,False,False,True,False,True
25,161625,798,93257,48,2,884,89,False,False,False,True,False,True
59,111647,583,40788,12,2,359,87,True,False,False,False,False,False
19,164821,431,214991,36,2,371,48,True,False,False,False,True,False
29,181409,690,369351,36,0,379,93,False,False,True,False,False,True
32,167646,819,201475,48,1,867,61,True,False,False,False,True,False
35,162283,792,239815,12,1,883,50,False,False,True,False,False,True
50,51422,501,421614,48,4,545,61,False,False,False,False,False,False
27,34031,792,443158,24,1,618,98,False,False,True,False,False,False
38,126750,726,256536,60,2,891,75,True,False,False,False,False,False
25,148308,486,373121,12,2,421,74,False,False,False,False,True,False
61,159861,821,292380,36,3,846,2,False,False,True,False,True,False
55,96407,305,494697,60,3,521,11,False,False,True,False,False,False
23,197011,774,412010,48,2,529,86,False,False,False,False,True,False
54,198780,491,232993,12,4,606,98,False,True,False,False,True,False
35,168199,779,443236,60,4,465,30,True,False,False,False,False,False
37,107173,442,279233,60,3,464,78,False,False,False,True,False,True
41,34995,641,154388,24,3,382,13,False,False,False,False,False,True
55,56132,708,335019,60,3,327,56,False,True,False,False,False,True
43,152314,545,436869,60,0,300,58,False,False,False,False,False,True
22,57122,741,356679,12,3,819,7,False,False,False,True,False,True
34,141670,510,177959,48,3,489,60,False,False,False,True,False,True
48,96173,369,327142,12,2,867,36,False,False,True,False,False,True
69,32306,446,66340,48,2,730,36,True,False,False,False,False,False
46,105155,480,57330,12,1,687,49,False,False,False,True,False,False
19,57011,339,181561,60,1,815,72,False,True,False,False,False,False
27,23327,516,134647,36,3,867,74,False,True,False,False,True,False
62,126311,723,480514,24,2,557,54,False,False,False,True,False,True
19,167044,325,111948,12,2,319,42,False,False,True,False,False,False
39,30785,641,389132,12,3,513,26,False,False,False,False,False,True
59,175888,617,12711,12,1,843,87,False,False,False,True,True,False
45,72495,716,414336,24,3,602,1,True,False,False,False,True,False
43,40922,849,273362,36,2,721,35,True,False,False,False,False,False
69,155506,631,496127,60,1,432,50,False,False,False,True,False,False
33,147732,459,214527,12,0,377,3,False,False,False,False,False,True
60,191817,398,335429,12,0,409,79,False,False,False,False,False,False
53,165213,472,228302,24,4,704,81,False,False,True,False,False,True
54,20834,546,159174,12,2,329,69,False,False,False,False,False,False
51,171883,807,53070,36,2,354,70,False,False,False,False,False,True
26,176635,660,49870,12,0,445,30,False,False,False,False,False,False
29,157521,369,178226,60,1,535,13,False,False,False,False,False,True
42,199047,492,120296,36,3,750,2,False,False,False,True,False,True
28,198428,407,21713,60,2,777,49,False,True,False,False,True,False
39,159195,490,322332,48,4,374,63,False,True,False,False,True,False
52,167580,738,466305,36,2,332,48,False,True,False,False,False,False
20,146270,500,113269,48,4,677,29,False,False,True,False,False,True
20,87708,772,63900,12,4,402,18,False,False,False,True,False,False
20,157866,832,159014,24,0,389,14,False,True,False,False,False,False
36,66335,323,316847,12,4,828,86,True,False,False,False,False,False
39,76630,740,490330,60,2,815,88,False,False,False,True,True,False
40,127800,382,76347,60,2,320,91,True,False,False,False,False,False
51,192330,762,231406,24,1,748,85,True,False,False,False,True,False
59,198363,552,222715,60,1,565,66,False,False,False,True,True,False
58,140902,616,62326,60,0,434,64,True,False,False,False,False,True
26,77124,696,420699,24,3,334,15,True,False,False,False,False,True
30,165281,360,211946,36,2,592,49,False,False,False,True,True,False
66,133034,615,203453,12,3,672,75,False,False,True,False,False,False
35,150674,471,70950,48,2,479,50,False,True,False,False,False,True
54,67922,573,396030,60,2,381,19,False,False,False,False,False,False
58,146150,649,303510,60,2,439,22,False,False,True,False,False,True
39,62406,385,281532,12,3,789,28,False,False,True,False,False,False
58,105765,603,494706,48,1,559,4,False,False,False,False,False,True
43,158426,798,180725,12,2,400,17,False,False,False,False,False,True
41,42504,583,424655,60,0,820,2,True,False,False,False,True,False
44,143683,654,434750,48,4,372,52,False,False,False,False,False,False
57,195221,322,486920,48,3,447,35,True,False,False,False,True,False
44,23174,616,245346,36,2,360,2,False,True,False,False,False,True
64,60696,672,84711,48,4,893,62,False,True,False,False,False,False
50,150830,554,68910,12,0,802,57,False,False,False,False,False,False
67,124234,745,385312,36,4,377,56,False,False,False,False,False,False
26,69298,485,163829,12,0,345,18,False,False,True,False,False,True
46,47518,384,177192,36,2,437,17,False,True,False,False,False,True
22,41029,319,80503,12,1,587,55,False,True,False,False,False,False
44,84093,581,313771,12,1,601,3,False,False,True,False,True,False
57,73865,763,475930,36,4,630,61,True,False,False,False,True,False
62,155958,810,27030,36,1,472,84,False,False,True,False,False,False
64,35689,776,332111,36,1,376,77,False,False,True,False,True,False
63,90601,545,13039,24,3,504,83,False,False,False,False,True,False
66,128684,510,496679,12,3,809,90,False,False,True,False,True,False
41,131369,567,91284,60,0,675,91,True,False,False,False,False,False
64,25454,424,405375,12,1,540,65,False,False,False,True,True,False
41,55030,729,377989,24,0,436,2,False,True,False,False,False,True
28,148411,764,229748,12,2,697,34,False,True,False,False,False,True
36,154445,743,375702,36,1,821,43,False,False,False,False,False,False
27,77514,490,228793,12,0,864,44,False,False,False,True,True,False
43,138724,634,359927,12,3,883,32,False,True,False,False,False,True
39,51629,757,157067,12,2,830,97,False,True,False,False,False,True
62,170259,459,45503,36,4,588,92,False,False,False,False,False,True
27,65591,447,210532,60,4,801,5,False,True,False,False,True,False
44,40608,304,259743,48,1,485,30,False,False,False,True,False,True
69,63939,573,230962,36,0,579,30,False,False,False,True,False,True
42,127041,706,56986,12,3,532,31,True,False,False,False,False,False
69,37205,643,94893,24,1,786,58,False,False,False,True,False,True
26,171599,635,134327,48,1,595,84,False,False,False,False,True,False
45,160562,566,160304,60,4,505,95,False,False,False,True,False,True
60,153268,609,283427,48,1,529,1,False,False,True,False,False,False
69,69570,703,71141,48,2,702,52,True,False,False,False,False,True
68,120706,376,218168,60,0,545,54,False,False,True,False,False,False
59,178598,392,170024,60,3,811,6,True,False,False,False,False,False
48,98543,664,273803,12,4,686,12,False,False,False,False,False,False
48,131001,303,498062,36,0,774,51,False,False,False,False,True,False
21,45954,414,316671,60,1,628,4,False,False,True,False,False,False
56,139729,514,319596,48,0,624,70,False,False,True,False,False,False
62,85066,533,299887,60,2,762,38,False,False,False,True,False,False
29,29587,454,354706,48,0,775,2,False,True,False,False,False,False
50,140076,376,166545,36,2,416,74,False,False,False,True,False,False
38,52332,500,34424,60,0,632,38,False,False,True,False,False,True
35,77196,362,178873,24,4,698,4,False,False,True,False,False,True
29,151049,391,53017,60,1,471,44,False,True,False,False,True,False
65,159565,365,205180,60,2,726,4,True,False,False,False,False,True
57,129934,603,325762,48,0,513,74,False,True,False,False,False,True
43,35385,650,221585,24,3,659,35,False,False,False,False,False,True
22,23326,348,422579,48,1,893,20,False,False,True,False,True,False
58,107939,690,98558,48,2,608,73,False,True,False,False,True,False
62,168955,739,390145,48,1,876,24,False,False,False,True,False,True
43,97853,474,81625,60,2,712,59,False,True,False,False,False,True
53,29583,677,150804,12,2,708,77,False,False,False,False,False,False
30,122166,839,175209,36,3,453,10,False,True,False,False,False,False
18,147466,430,302399,36,4,442,75,False,True,False,False,True,False
29,155203,730,48773,48,1,875,47,False,True,False,False,False,False
19,156873,564,64612,60,1,828,34,True,False,False,False,True,False
68,119555,799,287570,60,1,795,16,False,False,False,False,False,True
28,89123,508,490278,36,4,888,79,True,False,False,False,False,True
32,134165,560,456392,24,1,455,42,True,False,False,False,True,False
28,71134,313,498489,60,0,737,26,False,False,True,False,False,True
19,76022,700,162387,12,2,749,40,False,True,False,False,False,True
50,195993,570,9370,36,2,424,15,False,False,False,True,False,False
43,108774,680,106041,60,0,625,59,True,False,False,False,False,True
30,56133,603,170792,60,4,317,9,True,False,False,False,True,False
39,171388,429,357573,12,4,477,2,False,False,True,False,False,False
29,91576,624,223930,60,4,832,86,False,True,False,False,False,True
18,88274,448,478514,24,4,366,14,False,False,False,True,False,True
69,104523,554,381197,24,3,471,91,False,False,False,True,False,True
27,186280,351,50389,24,4,571,62,False,False,False,True,False,False
51,60142,651,79967,48,3,715,96,False,False,False,True,False,True
32,47675,737,61321,48,0,850,45,False,False,False,False,False,True
39,139289,322,444624,36,0,741,68,True,False,False,False,False,False
36,120537,518,391822,12,0,737,10,True,False,False,False,False,False
68,136944,757,392476,36,4,428,53,False,False,False,False,True,False
39,60130,307,206290,24,3,377,76,False,True,False,False,True,False
51,155453,394,180257,24,1,648,83,False,False,False,True,False,False
40,89444,312,80675,48,2,337,6,True,False,False,False,True,False
33,85140,521,177472,24,3,300,13,False,True,False,False,False,True
19,96848,571,210662,36,2,515,78,False,True,False,False,False,True
68,34908,680,252547,24,1,401,50,False,False,False,False,False,False
39,24134,749,174180,24,1,406,80,False,False,True,False,False,False
30,195607,575,91491,24,0,670,98,False,False,True,False,False,False
56,158869,791,270593,24,1,612,11,False,True,False,False,False,True
37,134012,509,179120,36,0,453,41,False,True,False,False,True,False
58,121503,403,91706,60,4,761,77,True,False,False,False,False,True
60,82894,320,295090,12,2,728,37,False,False,True,False,False,False
46,138070,584,258297,36,4,842,60,False,False,True,False,False,False
35,159677,816,217810,24,3,577,4,False,False,False,True,False,True
39,24017,381,81034,36,2,775,28,False,False,False,True,False,False
56,23228,701,108733,36,1,378,8,False,True,False,False,True,False
41,85149,556,31558,60,1,658,67,True,False,False,False,False,False
25,65836,839,494620,48,0,753,42,False,False,True,False,True,False
21,24042,411,169772,60,2,434,59,True,False,False,False,False,True
40,67801,409,56319,24,0,424,15,False,True,False,False,False,False
46,114598,618,51659,24,1,774,60,False,False,False,True,False,True
27,27951,835,497812,36,2,720,18,False,False,True,False,True,False
35,180020,402,410633,60,4,675,53,True,False,False,False,False,False
33,51826,570,218827,60,0,420,63,True,False,False,False,True,False
18,101780,488,277390,12,0,789,24,True,False,False,False,False,True
49,32497,771,261216,60,0,863,4,True,False,False,False,False,False
24,195982,809,393819,60,0,628,78,False,False,True,False,False,True
56,199588,625,114699,24,4,695,45,False,False,False,False,False,False
52,65406,650,61305,12,4,777,74,True,False,False,False,False,True
23,27065,711,327188,60,3,373,35,False,True,False,False,True,False
54,159876,378,225967,60,4,336,85,True,False,False,False,False,False
47,124700,445,161100,48,0,417,60,False,False,True,False,True,False
42,88798,312,267328,36,0,700,8,True,False,False,False,False,False
47,25698,683,325404,36,0,357,86,False,True,False,False,True,False
68,56713,699,259988,60,3,414,15,False,False,False,False,False,True
52,35734,576,350445,12,2,525,59,False,True,False,False,False,False
53,173541,383,28758,36,1,493,98,False,True,False,False,True,False
22,26476,430,425700,24,4,783,20,False,False,False,False,False,True
28,191103,840,84552,60,1,315,69,True,False,False,False,False,False
29,158421,314,137715,24,1,619,64,False,False,True,False,False,True
41,80197,839,326064,12,4,572,86,False,True,False,False,False,True
34,59082,681,293363,12,4,471,75,False,True,False,False,False,False
26,166965,468,477830,48,3,757,12,False,False,False,False,False,True
21,161355,403,109639,60,2,852,47,False,False,False,True,True,False
49,163250,577,335101,60,0,864,59,False,False,False,True,False,True
41,168929,323,155595,36,4,696,76,True,False,False,False,False,False
20,152746,619,43909,60,1,507,36,False,False,False,False,False,True
58,92255,608,291812,24,4,623,93,False,False,False,False,True,False
54,41341,517,276077,48,0,355,48,False,False,True,False,True,False
49,89322,652,91675,24,0,620,53,False,False,True,False,False,False
64,119862,471,250824,24,4,776,74,False,False,True,False,False,False
51,32192,560,82670,60,4,309,41,False,False,False,True,False,False
64,51601,843,225767,60,3,581,36,False,False,False,False,False,True
20,162839,640,213320,60,1,730,77,False,False,False,True,False,True
66,37413,427,422942,36,3,332,10,False,False,False,True,False,True
42,68008,322,369699,48,0,867,87,False,False,True,False,False,False
52,43723,819,173515,60,0,837,4,False,True,False,False,False,False
19,66922,695,67461,24,4,660,18,False,True,False,False,False,True
46,40855,409,290024,48,4,519,98,False,True,False,False,True,False
39,40389,436,98375,60,1,877,80,False,False,False,False,False,True
43,55897,311,499150,24,0,687,43,False,False,True,False,False,True
24,152903,660,144648,24,4,884,50,False,True,False,False,False,False
36,64013,312,116513,24,2,650,72,False,True,False,False,False,True
51,175086,507,363111,48,0,866,57,False,False,False,True,False,False
20,140018,447,183996,12,3,721,62,False,False,False,False,True,False
65,97299,716,163810,36,4,646,45,False,True,False,False,False,False
25,130160,762,132727,48,3,746,11,False,False,False,True,False,False
47,62372,485,359489,48,4,364,86,False,False,False,False,False,True
34,152534,820,322582,12,0,622,73,True,False,False,False,False,True
62,146683,537,383044,12,4,626,82,False,False,True,False,False,False
52,109876,638,496338,36,0,665,96,True,False,False,False,True,False
52,188751,580,209957,24,0,839,34,False,False,True,False,False,False
62,157821,718,403488,48,1,670,40,False,False,False,True,False,True
57,138922,684,172011,24,2,401,23,False,False,True,False,False,True
69,86617,585,339409,24,2,763,87,False,True,False,False,True,False
61,163609,459,249187,24,0,734,99,True,False,False,False,False,True
34,176688,668,230571,60,4,476,71,False,True,False,False,False,False
58,100730,810,373102,48,3,707,5,False,False,False,True,True,False
49,116952,455,107478,48,3,560,92,False,True,False,False,False,True
30,88515,739,242841,24,2,599,45,False,False,False,True,True,False
44,146244,699,414355,36,4,794,73,True,False,False,False,False,False
37,106322,662,80561,24,1,706,21,False,False,False,True,False,False
23,191349,468,288650,24,4,458,6,False,False,True,False,False,False
40,24150,458,261797,60,2,838,2,False,False,False,False,True,False
56,93616,714,460413,12,4,761,23,False,False,False,True,False,False
31,183900,453,486294,60,0,804,68,False,False,False,False,False,True
30,165343,768,249469,36,4,799,72,False,True,False,False,True,False
28,64980,385,427291,36,0,604,68,False,True,False,False,False,False
37,88694,624,276896,12,2,678,40,True,False,False,False,False,False
19,110071,849,406345,12,2,554,67,True,False,False,False,False,True
51,87946,530,471316,48,4,899,17,False,False,False,True,False,True
32,40607,307,93074,48,2,868,43,False,False,True,False,False,True
47,39122,571,247067,24,3,799,39,False,False,False,True,False,True
64,152596,419,419599,12,0,351,25,False,False,False,True,False,False
25,198330,828,189522,12,4,493,73,False,False,False,True,False,True
26,80654,821,57243,24,4,897,34,False,False,False,True,True,False
53,189178,845,312157,36,0,742,89,False,True,False,False,False,True
34,156668,520,302463,48,2,353,33,False,False,False,False,False,False
20,109499,502,394995,48,2,613,34,True,False,False,False,False,False
56,154854,646,161647,36,0,724,51,False,False,True,False,False,True
36,168620,743,247995,12,3,767,86,False,False,False,True,True,False
64,122478,555,210714,60,4,500,4,True,False,False,False,False,True
57,44161,728,373406,24,0,657,63,True,False,False,False,True,False
44,164098,744,41476,48,1,334,90,False,False,False,False,False,True
42,175063,479,381756,60,2,884,68,True,False,False,False,False,False
53,57425,351,431269,60,0,345,78,True,False,False,False,False,True
41,120699,579,230440,36,1,633,82,False,False,True,False,True,False
54,103829,395,286872,48,3,488,26,False,False,False,False,False,False
50,171638,771,490315,60,1,786,78,False,True,False,False,False,True
41,23650,636,355115,48,0,788,36,False,False,True,False,False,True
56,142650,376,138407,12,1,510,14,False,False,True,False,False,True
52,172297,575,108182,12,0,310,42,False,True,False,False,False,True
23,77705,826,243350,60,3,447,64,False,False,False,True,True,False
61,174546,464,426972,48,3,401,96,False,False,True,False,False,False
24,164101,807,205798,12,0,368,15,False,False,False,True,False,True
55,130805,311,233443,12,1,330,62,False,False,True,False,False,False
51,25741,608,290672,12,0,825,87,True,False,False,False,True,False
34,192075,664,440564,12,2,506,84,False,False,True,False,True,False
60,155150,702,94023,12,4,365,29,True,False,False,False,False,True
54,97924,665,329041,36,2,361,51,False,True,False,False,False,False
21,53722,733,486946,60,2,381,67,True,False,False,False,True,False
62,58134,341,446413,36,3,544,75,False,True,False,False,True,False
39,46393,562,409111,48,1,757,49,False,False,True,False,True,False
67,148216,352,282963,36,4,377,29,False,False,False,True,False,True
36,55507,601,254407,60,4,803,67,False,True,False,False,False,True
46,27135,558,490638,36,0,430,95,False,False,False,False,False,False
50,71660,615,248758,36,4,574,7,False,True,False,False,True,False
52,159681,495,318142,48,3,318,1,False,False,False,True,False,True
22,86381,843,332535,36,2,444,2,False,False,True,False,True,False
29,122499,663,291342,60,4,852,89,False,False,False,False,True,False
39,176164,315,98550,24,3,493,58,False,False,True,False,False,False
20,110140,318,391302,12,0,339,14,False,True,False,False,False,False
50,52821,782,412713,60,1,871,1,False,False,False,True,False,True
52,28947,328,327726,24,2,794,26,False,False,True,False,False,True
41,159294,441,301854,36,4,873,4,False,False,True,False,False,False
34,55315,570,126270,36,3,336,75,False,False,True,False,False,False
32,116176,696,380181,48,3,639,67,False,True,False,False,False,False
27,47307,621,125756,36,1,367,21,False,True,False,False,False,False
45,81602,565,82001,12,0,762,94,True,False,False,False,False,True
53,101948,409,194053,48,3,560,70,False,True,False,False,False,False
24,29615,479,288891,36,3,393,81,True,False,False,False,False,False
21,191097,442,245787,12,2,815,58,False,False,False,True,False,False
33,53785,671,276898,36,2,509,14,False,False,False,True,False,True
27,42738,595,369523,12,4,602,45,False,False,False,True,False,False
28,154404,845,117168,48,3,398,25,True,False,False,False,False,True
20,148023,641,163497,12,0,440,2,False,False,False,False,False,True
29,178849,740,212586,60,4,637,7,True,False,False,False,False,True
63,92573,359,286260,48,3,669,78,False,False,False,False,False,False
67,90246,414,383459,12,0,466,33,True,False,False,False,False,True
29,106598,791,215190,48,0,534,70,True,False,False,False,True,False
58,101006,503,496367,48,0,847,91,False,False,True,False,False,True
68,127524,388,32371,36,2,656,51,True,False,False,False,False,False
33,77089,596,407648,48,1,838,13,False,False,False,True,True,False
44,69156,341,151452,36,2,434,62,True,False,False,False,False,True
66,35735,712,203579,12,0,849,53,True,False,False,False,True,False
60,96623,324,354553,60,2,789,67,False,False,False,True,False,True
25,133221,698,173904,36,3,898,85,False,False,False,True,False,False
26,21515,446,416896,24,1,896,1,False,True,False,False,False,True
46,57333,559,493228,24,2,857,63,False,False,True,False,False,False
30,29943,646,250195,36,2,507,68,False,False,False,True,False,True
52,25796,793,259482,12,1,716,93,False,False,False,True,False,True
40,95033,557,408522,36,0,768,1,False,False,True,False,False,True
28,171791,806,494998,36,1,636,65,False,False,False,False,True,False
18,100720,408,45868,12,4,737,77,False,False,False,False,False,False
34,148588,495,465818,12,3,855,4,True,False,False,False,False,True
67,103014,497,105020,60,4,413,91,False,True,False,False,False,False
26,135436,574,220340,12,4,568,5,True,False,False,False,False,False
56,178029,319,492518,36,1,745,70,False,False,True,False,False,True
55,181015,513,414962,48,3,537,5,False,True,False,False,False,True
49,197763,724,279732,48,2,317,28,False,True,False,False,False,True
65,70508,621,462583,60,4,817,9,False,False,False,True,False,True
37,57381,465,52878,48,3,513,60,False,False,True,False,True,False
41,171723,607,462924,48,3,392,76,True,False,False,False,False,True
24,137797,416,215244,60,4,759,49,False,False,True,False,False,False
49,23681,529,293334,60,0,838,30,False,False,False,True,False,True
54,63129,680,115091,48,2,802,97,False,False,True,False,True,False
36,101010,663,319920,48,4,342,86,True,False,False,False,True,False
37,98278,357,132872,12,2,660,2,True,False,False,False,False,True
38,107421,553,261411,48,2,741,12,False,False,False,True,False,True
55,28026,375,268580,12,0,359,9,True,False,False,False,False,True
54,83059,629,28404,36,3,750,12,False,False,False,False,True,False
59,30725,492,25739,36,4,672,95,False,False,False,False,True,False
29,103860,592,334663,60,4,627,60,True,False,False,False,False,False
18,20363,334,238259,48,1,726,69,False,False,False,False,False,False
64,55398,405,135843,48,3,538,40,False,False,False,False,False,True
19,143402,402,21057,48,2,869,42,False,False,False,False,True,False
35,53776,844,131259,36,0,477,99,True,False,False,False,True,False
53,199736,682,103171,12,1,410,75,False,False,True,False,False,False
45,165364,675,321131,12,2,733,83,True,False,False,False,False,False
24,158682,648,488150,48,1,699,25,True,False,False,False,False,False
49,122834,785,143966,12,3,587,81,False,True,False,False,True,False
45,147572,829,293864,12,3,375,30,False,False,False,True,False,True
37,96298,695,278445,24,1,817,95,False,True,False,False,False,False
27,117459,614,79710,60,3,476,63,False,False,False,False,False,True
38,48477,446,97551,48,3,649,70,False,True,False,False,False,False
67,99878,501,405183,12,4,439,70,True,False,False,False,True,False
69,150431,326,367070,36,4,797,53,False,False,False,False,False,True
42,89639,479,178441,12,3,640,96,False,False,False,False,False,True
56,63169,802,477209,36,1,538,8,True,False,False,False,False,False
52,152624,546,195375,48,2,445,32,False,False,True,False,True,False
28,21407,414,423692,24,0,635,16,True,False,False,False,False,False
42,84427,577,156243,60,3,409,18,False,False,True,False,False,False
22,166025,359,495544,48,3,322,36,False,False,True,False,True,False
19,21875,343,468214,36,0,816,81,False,False,False,False,False,False
35,184909,354,226224,48,2,865,55,True,False,False,False,False,False
49,146457,619,145517,24,3,382,95,False,False,False,False,False,True
41,133892,488,194249,60,0,321,57,False,False,False,True,False,True
33,71831,563,270856,12,0,607,64,False,False,True,False,False,True
42,152681,454,174162,48,3,611,50,True,False,False,False,False,True
58,194298,688,466154,24,4,861,88,False,False,False,False,False,True
22,129413,587,266196,36,0,479,10,False,True,False,False,True,False
49,113922,719,428026,48,2,601,89,True,False,False,False,True,False
64,150193,802,87673,48,1,364,33,True,False,False,False,False,True
28,182434,532,310169,12,4,813,46,True,False,False,False,True,False
66,166404,820,179823,12,1,736,69,False,False,True,False,False,True
24,48552,509,270287,48,4,417,36,False,False,True,False,False,True
48,129756,716,245014,12,4,561,9,False,True,False,False,True,False
61,163738,837,221936,24,3,608,53,False,False,False,True,False,False
42,48931,846,416496,48,4,328,23,False,False,False,True,False,True
38,31962,500,186921,24,2,896,96,False,True,False,False,False,True
62,98608,509,333897,48,3,689,73,False,False,False,False,False,True
63,22035,431,456000,12,4,892,63,False,False,False,True,True,False
63,166259,766,266046,12,2,405,89,False,False,False,True,False,True
41,76344,404,152349,12,3,857,28,True,False,False,False,False,False
19,63894,788,49220,12,1,818,29,False,False,False,False,True,False
30,115042,615,345787,12,4,368,56,False,True,False,False,False,False
46,150466,357,18580,36,3,463,4,False,True,False,False,False,False
48,118970,761,391958,48,2,621,14,False,True,False,False,False,False
23,129101,839,214843,48,3,520,24,False,False,False,True,False,True
27,170368,616,77439,60,0,692,64,False,False,True,False,False,False
65,39309,795,222872,48,3,843,13,False,False,False,True,False,False
35,131361,517,259340,36,2,358,4,False,False,False,False,False,False
41,189578,839,146503,48,4,583,7,False,False,False,False,False,True
66,40836,305,441401,48,1,731,41,False,False,False,False,False,True
35,151742,768,407521,24,0,758,29,True,False,False,False,False,False
21,53734,419,403944,36,0,803,41,False,False,False,True,True,False
44,91101,685,272759,24,2,482,97,False,False,False,True,False,False
51,113664,619,420182,48,1,730,64,True,False,False,False,False,True
20,177359,777,237730,36,1,479,57,False,False,False,False,True,False
33,186667,448,156521,60,4,705,12,True,False,False,False,True,False
57,173373,698,160312,12,0,635,44,False,True,False,False,True,False
38,96050,316,427994,12,0,830,83,True,False,False,False,True,False
32,167525,716,195012,48,3,436,11,False,False,False,False,False,True
50,173885,540,261624,60,3,890,68,False,False,False,True,True,False
27,92920,652,403759,48,1,601,59,False,False,False,True,True,False
66,20336,350,476324,24,2,654,80,False,False,True,False,False,False
63,68803,660,141322,12,1,595,73,False,False,False,False,False,False
64,158266,313,449540,48,4,306,76,False,False,True,False,True,False
34,93169,788,443101,24,3,431,75,False,False,False,True,False,True
41,175195,356,168878,60,4,773,54,False,False,False,True,False,False
51,196789,575,92404,48,3,483,49,False,False,False,True,False,False
27,96918,827,388353,24,4,718,58,False,True,False,False,False,False
52,90990,569,460618,24,2,581,32,True,False,False,False,True,False
65,173407,309,449500,60,3,413,15,False,False,True,False,True,False
