customer_id,age,income,credit_score,loan_amount,loan_term,previous_defaults,bureau_score,external_data_score,default_risk,loan_purpose_Business,loan_purpose_Education,loan_purpose_Home,loan_purpose_Personal,repayment_behavior_Good,repayment_behavior_Poor
4251,27,79946,709,400195,48,1,443,54,1,True,False,False,False,False,False
4252,64,177921,569,392740,48,4,507,41,1,False,False,True,False,False,True
4253,40,21541,505,419521,12,4,571,42,1,False,False,False,False,False,True
4254,38,149237,381,79543,24,2,714,22,1,True,False,False,False,False,False
4255,38,22765,492,40094,60,0,696,39,1,False,False,True,False,False,False
4256,60,63074,488,433314,60,4,683,23,1,False,True,False,False,True,False
4257,30,122795,575,225638,60,4,560,48,1,False,False,False,True,True,False
4258,54,180355,373,431986,48,0,466,33,1,False,False,False,False,False,True
4259,50,121387,309,14734,60,0,317,41,1,False,False,True,False,False,True
4260,41,151841,515,208056,24,1,546,30,0,False,True,False,False,True,False
4261,61,168878,589,306749,24,1,595,78,0,False,False,False,True,False,True
4262,28,22972,744,82932,60,0,713,47,0,False,True,False,False,True,False
4263,34,169328,492,453835,36,3,619,57,1,False,True,False,False,False,True
4264,21,123903,588,129109,60,0,853,72,0,True,False,False,False,True,False
4265,64,169725,443,32881,36,1,480,57,1,False,True,False,False,True,False
4266,42,123579,688,199473,12,2,595,62,0,True,False,False,False,False,True
4267,47,59339,706,429393,12,2,360,86,1,True,False,False,False,False,True
4268,26,176829,669,45122,24,4,508,57,1,False,True,False,False,False,True
4269,38,123376,740,248627,48,2,465,68,0,False,False,True,False,False,False
4270,37,62399,828,302441,24,1,599,99,0,False,True,False,False,False,False
4271,36,64013,312,116513,24,2,650,72,1,False,True,False,False,False,True
4272,36,165778,639,41680,48,3,360,98,1,False,False,True,False,False,True
4273,29,189303,611,88452,24,0,562,86,0,False,False,False,True,False,True
4274,54,47909,403,56044,48,0,423,25,1,False,False,False,False,False,True
4275,59,177541,638,494991,24,1,537,89,0,False,False,False,True,True,False
4276,34,152385,497,180156,12,4,841,40,1,False,True,False,False,False,False
4277,54,158919,599,432405,36,0,389,17,1,False,False,False,True,False,True
4278,65,161002,743,149582,24,2,438,80,1,False,False,False,False,False,False
4279,56,23285,658,357646,36,3,661,48,1,False,False,False,True,False,False
4280,45,143637,667,27152,60,4,712,39,1,False,False,False,False,True,False
4281,58,55863,468,89738,24,4,392,15,1,False,False,False,True,False,True
4282,52,167776,448,162517,12,4,433,17,1,True,False,False,False,False,False
4283,64,169777,341,212760,48,0,503,35,1,False,True,False,False,True,False
4284,65,151627,501,469369,12,4,337,33,1,False,False,False,False,False,True
4285,35,41323,543,399411,36,1,756,18,0,False,True,False,False,False,True
4286,31,90968,763,109533,48,2,833,30,0,True,False,False,False,False,False
4287,52,73915,748,196021,12,3,737,87,1,False,False,False,True,True,False
4288,61,129543,736,30433,12,2,523,37,0,False,True,False,False,True,False
4289,58,161691,830,403521,12,1,467,7,0,False,False,False,True,True,False
4290,24,128500,572,194932,48,1,406,74,1,False,False,False,True,True,False
4291,58,172297,729,209685,12,2,679,80,0,False,True,False,False,False,True
4292,30,131266,512,53648,12,0,323,28,1,False,False,False,False,False,False
4293,35,46739,403,199162,36,1,810,87,1,False,False,False,False,False,False
4294,54,198780,491,232993,12,4,606,98,1,False,True,False,False,True,False
4295,30,148041,679,47113,12,3,657,18,1,False,False,False,False,True,False
4296,53,73019,380,251602,60,3,669,47,1,False,False,True,False,True,False
4297,48,27373,848,370648,48,1,470,23,0,False,False,False,True,False,False
4298,19,186353,676,135431,60,4,880,20,1,False,True,False,False,False,True
4299,33,40187,453,178714,36,2,521,31,1,True,False,False,False,False,True
4300,26,87863,539,300206,60,3,742,14,1,False,True,False,False,True,False
4301,26,117927,673,338777,24,4,452,23,1,False,True,False,False,False,True
4302,55,104085,503,46604,48,4,675,2,1,False,False,False,True,False,True
4303,28,137996,649,246201,12,0,580,29,0,True,False,False,False,False,False
4304,39,59220,442,142750,60,1,518,50,1,False,False,False,True,True,False
4305,50,150503,488,37121,60,4,785,73,1,False,False,False,False,False,True
4306,53,27642,571,446719,12,2,809,59,0,False,True,False,False,True,False
4307,62,99971,831,130015,12,3,634,33,1,False,False,False,True,True,False
4308,40,75556,599,354084,36,0,709,48,0,False,False,True,False,False,True
4309,62,184832,725,469495,60,2,353,44,1,False,True,False,False,False,False
4310,62,58192,345,283638,60,3,374,12,1,False,False,False,False,False,True
4311,51,155453,394,180257,24,1,648,83,1,False,False,False,True,False,False
4312,26,170630,363,407894,24,2,692,42,1,False,False,False,True,False,True
4313,41,50782,712,173704,60,3,853,84,1,False,False,True,False,True,False
4314,25,24782,308,51235,24,0,456,95,1,False,False,False,False,False,False
4315,24,170534,758,137720,60,3,380,35,1,False,False,True,False,False,False
4316,53,80030,708,348357,48,4,507,41,1,False,True,False,False,True,False
4317,35,76411,769,486517,36,0,385,85,1,True,False,False,False,False,True
4318,20,117469,805,203989,24,2,746,55,0,False,False,False,True,False,False
4319,45,66950,372,21489,60,1,476,13,1,False,False,True,False,False,True
4320,23,153595,383,344425,24,0,810,39,1,False,False,False,True,False,True
4321,61,160749,358,404034,36,0,438,91,1,False,False,False,True,False,True
4322,61,166161,320,375334,48,0,401,89,1,False,False,True,False,True,False
4323,38,155653,757,391757,12,3,772,66,1,False,False,False,True,False,True
4324,45,162979,456,431365,12,4,841,35,1,False,False,False,False,True,False
4325,57,156681,628,425528,24,1,493,72,0,False,False,False,False,False,False
4326,18,70539,502,435340,60,1,785,33,0,True,False,False,False,False,True
4327,53,195215,405,109222,36,4,613,89,1,False,False,False,False,False,False
4328,38,42936,421,6316,48,3,546,85,1,False,False,True,False,False,True
4329,60,70182,617,469206,48,3,737,36,1,False,False,False,False,False,False
4330,52,131259,481,65046,48,4,372,13,1,True,False,False,False,True,False
4331,30,115042,615,345787,12,4,368,56,1,False,True,False,False,False,False
4332,66,33163,705,467826,36,2,451,46,0,False,True,False,False,False,False
4333,27,197129,369,484940,12,3,393,73,1,False,False,True,False,False,True
4334,61,163609,459,249187,24,0,734,99,1,True,False,False,False,False,True
4335,64,42419,539,364648,48,1,730,46,0,False,False,False,False,False,True
4336,27,193650,822,120594,36,3,756,44,1,True,False,False,False,False,True
4337,63,141211,437,69042,48,4,729,46,1,False,False,False,True,True,False
4338,30,142762,794,133295,12,0,528,74,0,True,False,False,False,False,False
4339,54,20834,546,159174,12,2,329,69,1,False,False,False,False,False,False
4340,55,52214,842,265737,12,2,634,31,0,False,False,True,False,True,False
4341,41,22413,823,119430,48,0,868,24,0,False,False,False,True,False,False
4342,19,29505,542,243030,36,0,476,32,0,True,False,False,False,False,True
4343,39,122802,635,392926,36,4,867,67,1,False,True,False,False,False,True
4344,34,153177,721,430173,24,4,708,16,1,False,False,False,False,False,True
4345,53,148303,493,411088,48,1,536,57,1,False,False,True,False,False,False
4346,31,134897,607,55094,24,1,577,84,0,False,False,False,False,True,False
4347,27,78408,805,314863,24,2,376,24,1,True,False,False,False,True,False
4348,52,188751,580,209957,24,0,839,34,0,False,False,True,False,False,False
4349,42,136908,738,126103,24,2,457,52,0,False,True,False,False,True,False
4350,20,99731,782,133826,12,4,466,48,1,False,False,False,True,True,False
4351,64,85131,522,417909,24,3,484,87,1,True,False,False,False,False,True
4352,55,84280,416,317622,36,4,688,53,1,False,False,True,False,False,False
4353,34,35762,491,234235,24,3,311,55,1,False,False,False,True,True,False
4354,29,137798,815,48677,12,0,468,38,0,False,False,True,False,False,False
4355,69,136854,829,458228,60,0,725,2,0,True,False,False,False,False,True
4356,41,78703,606,408976,60,0,748,69,0,False,False,True,False,False,True
4357,46,83079,831,16584,60,1,793,82,0,False,True,False,False,True,False
4358,60,41577,421,269250,48,1,748,53,1,False,False,True,False,False,False
4359,42,21214,453,411885,36,3,405,50,1,True,False,False,False,False,False
4360,53,106339,836,30223,12,2,726,29,0,False,False,True,False,False,True
4361,43,68114,751,458882,60,2,397,74,1,False,False,False,True,False,True
4362,55,83230,468,302850,12,3,525,55,1,False,False,False,True,False,True
4363,18,184052,358,466235,12,1,746,61,1,False,False,False,False,True,False
4364,37,87194,600,459801,48,4,775,50,1,False,False,False,False,False,False
4365,45,132333,849,425698,60,3,502,16,1,False,True,False,False,True,False
4366,33,57792,416,327513,24,2,596,87,1,False,False,False,True,False,False
4367,64,65807,426,170215,12,3,315,94,1,False,False,False,False,False,True
4368,34,145266,704,266689,60,3,677,70,1,False,False,True,False,True,False
4369,57,173373,698,160312,12,0,635,44,0,False,True,False,False,True,False
4370,45,156213,814,277159,48,1,319,84,1,True,False,False,False,True,False
4371,29,124292,797,349308,48,0,739,16,0,False,False,False,False,False,True
4372,44,142984,827,461239,24,1,543,28,0,False,False,False,False,True,False
4373,59,33777,697,56500,48,3,543,57,1,False,False,False,True,True,False
4374,64,58346,564,331069,60,1,691,26,0,False,True,False,False,False,True
4375,47,74703,562,358123,48,2,561,86,0,False,False,False,True,False,False
4376,58,114977,697,363499,24,0,519,11,0,False,False,False,True,True,False
4377,51,67819,826,216668,36,3,307,1,1,False,True,False,False,False,True
4378,54,179541,735,229045,12,2,745,69,0,False,False,True,False,True,False
4379,23,154917,659,185703,12,1,313,43,1,False,False,False,False,True,False
4380,24,130186,428,474406,60,1,686,46,1,False,False,False,True,False,False
4381,49,43290,540,199724,24,2,321,36,1,False,False,False,False,False,True
4382,49,132551,521,187159,24,1,524,66,0,False,True,False,False,False,False
4383,42,181771,513,215861,24,0,534,57,0,False,False,True,False,False,False
4384,50,195324,434,322053,12,4,640,6,1,True,False,False,False,False,True
4385,24,118682,685,278709,48,1,433,62,1,False,False,True,False,False,False
4386,69,154365,602,294741,12,3,477,27,1,False,True,False,False,True,False
4387,29,138017,586,229376,12,1,855,26,0,False,False,True,False,False,True
4388,33,139496,488,70623,12,3,819,99,1,True,False,False,False,False,True
4389,33,77089,596,407648,48,1,838,13,0,False,False,False,True,True,False
4390,60,167680,825,79300,36,1,736,76,0,False,False,True,False,True,False
4391,53,148713,688,463930,60,3,350,18,1,False,True,False,False,True,False
4392,30,36619,758,358981,36,0,742,38,0,False,False,True,False,False,False
4393,24,98006,560,54314,36,4,880,6,1,True,False,False,False,False,False
4394,53,34779,412,499160,12,4,580,92,1,False,True,False,False,False,False
4395,64,41630,335,46965,36,0,343,28,1,False,False,True,False,False,False
4396,68,125575,378,364593,12,1,664,89,1,False,True,False,False,False,False
4397,26,135436,574,220340,12,4,568,5,1,True,False,False,False,False,False
4398,49,163250,577,335101,60,0,864,59,0,False,False,False,True,False,True
4399,28,171007,611,441931,24,0,592,79,0,True,False,False,False,False,True
4400,25,198330,828,189522,12,4,493,73,1,False,False,False,True,False,True
4401,50,42784,503,484278,36,3,670,45,1,False,False,False,False,False,True
4402,40,174099,316,197974,60,2,851,53,1,True,False,False,False,False,True
4403,42,132167,775,295461,36,3,377,2,1,False,False,False,True,False,True
4404,25,87359,810,386335,24,1,488,49,0,False,False,False,False,False,False
4405,62,98608,509,333897,48,3,689,73,1,False,False,False,False,False,True
4406,39,35111,798,302386,24,2,324,90,1,False,False,False,False,True,False
4407,21,183384,701,137001,60,2,601,87,0,False,True,False,False,False,True
4408,57,44161,728,373406,24,0,657,63,0,True,False,False,False,True,False
4409,20,138920,377,259268,24,1,393,92,1,True,False,False,False,True,False
4410,46,124823,379,366950,60,0,850,70,1,True,False,False,False,False,True
4411,58,145014,605,365868,60,3,635,58,1,True,False,False,False,False,False
4412,46,150466,357,18580,36,3,463,4,1,False,True,False,False,False,False
4413,51,87313,829,109134,12,4,640,30,1,True,False,False,False,True,False
4414,51,175086,507,363111,48,0,866,57,0,False,False,False,True,False,False
4415,45,100308,810,287886,48,0,371,47,1,False,False,False,False,True,False
4416,30,66389,434,22833,48,0,341,18,1,False,True,False,False,False,False
4417,32,169233,821,101421,24,0,710,94,0,False,True,False,False,False,False
4418,40,127800,382,76347,60,2,320,91,1,True,False,False,False,False,False
4419,61,158562,343,79155,60,4,300,95,1,False,False,False,False,False,False
4420,43,139547,782,356935,60,1,871,44,0,False,False,False,True,False,True
4421,21,44502,792,226580,12,1,375,52,1,False,False,False,False,False,True
4422,43,55757,798,411743,60,1,697,49,0,False,False,True,False,False,True
4423,57,61111,317,456355,60,2,387,30,1,False,False,False,False,True,False
4424,26,118273,593,119527,24,4,893,52,1,False,False,False,True,False,True
4425,22,78645,447,234482,36,4,316,37,1,False,False,False,True,False,True
4426,49,130218,771,205657,48,2,628,63,0,False,False,False,True,False,True
4427,37,79055,471,46057,24,0,509,12,1,False,True,False,False,False,False
4428,67,139815,830,203511,24,3,682,17,1,False,True,False,False,False,False
4429,28,160070,419,311405,24,0,864,34,1,False,False,True,False,False,False
4430,32,179978,365,206984,48,1,445,28,1,False,False,False,False,False,False
4431,49,121026,440,398258,24,0,752,4,1,True,False,False,False,False,False
4432,45,90192,745,27769,36,2,692,98,0,False,False,True,False,False,True
4433,39,187973,805,465329,60,1,609,46,0,True,False,False,False,False,True
4434,58,72021,488,213990,36,3,791,14,1,True,False,False,False,False,False
4435,34,49092,457,27449,60,1,729,13,1,False,False,True,False,False,False
4436,43,152314,545,436869,60,0,300,58,1,False,False,False,False,False,True
4437,61,126843,332,427075,24,4,340,49,1,True,False,False,False,False,True
4438,24,152903,660,144648,24,4,884,50,1,False,True,False,False,False,False
4439,59,70721,629,444090,48,4,511,67,1,False,True,False,False,True,False
4440,43,48511,811,475415,12,1,632,21,0,False,False,True,False,False,False
4441,42,92782,370,303489,36,4,745,80,1,True,False,False,False,False,True
4442,27,117003,612,122926,48,2,603,51,0,False,False,True,False,True,False
4443,62,169374,378,250518,48,3,854,38,1,False,True,False,False,False,False
4444,36,75568,468,468996,36,4,453,26,1,False,False,True,False,False,True
4445,28,154304,479,391720,36,2,822,6,1,True,False,False,False,False,True
4446,30,122062,559,498654,60,2,324,18,1,True,False,False,False,False,True
4447,25,124301,785,336572,12,1,324,6,1,False,True,False,False,False,False
4448,57,71507,304,228720,24,1,895,41,1,False,False,False,True,False,False
4449,21,144277,596,9321,12,3,405,57,1,False,False,False,True,True,False
4450,64,149999,659,272920,12,3,418,50,1,False,False,False,False,False,True
4451,48,120128,416,283263,24,0,407,25,1,False,True,False,False,False,True
4452,45,30683,656,166641,12,3,629,48,1,False,False,False,False,True,False
4453,28,43664,738,135078,48,1,479,24,0,False,True,False,False,False,False
4454,60,122364,630,174668,48,2,430,30,1,True,False,False,False,False,True
4455,18,184244,824,320111,24,0,467,87,0,False,True,False,False,True,False
4456,66,84340,487,169135,24,3,522,45,1,False,False,True,False,False,True
4457,64,107236,580,496933,36,2,768,43,0,False,False,False,False,False,False
4458,69,31017,810,420556,36,1,577,72,0,False,True,False,False,False,False
4459,55,56613,765,342867,12,4,489,56,1,False,False,False,False,True,False
4460,41,50348,414,191502,12,0,830,73,1,False,True,False,False,True,False
4461,64,167520,535,117620,24,2,825,70,0,False,False,False,True,False,True
4462,48,29491,637,404884,12,1,489,33,0,False,False,False,False,False,False
4463,58,141070,821,85880,60,1,517,97,0,True,False,False,False,False,False
4464,63,78759,498,13195,48,0,598,45,1,True,False,False,False,True,False
4465,67,195625,349,480313,12,0,610,7,1,False,True,False,False,True,False
4466,43,152040,441,259697,12,3,535,18,1,True,False,False,False,False,True
4467,66,20368,827,107658,36,3,467,70,1,True,False,False,False,False,False
4468,67,55010,813,62995,60,0,492,45,0,False,False,False,False,False,True
4469,22,55851,329,135112,12,0,541,37,1,False,True,False,False,False,True
4470,37,142761,381,223906,48,2,461,21,1,False,False,False,False,True,False
4471,69,176568,330,43250,12,3,638,90,1,False,True,False,False,False,False
4472,58,147152,632,262841,24,1,754,79,0,True,False,False,False,True,False
4473,28,182008,476,414292,60,3,434,44,1,False,True,False,False,False,True
4474,50,98858,669,20376,12,3,492,30,1,False,True,False,False,False,True
4475,67,87005,846,237647,60,0,701,11,0,False,False,True,False,False,False
4476,55,57493,834,191911,12,0,691,8,0,False,True,False,False,False,False
4477,44,187462,405,331867,48,3,341,5,1,False,False,True,False,False,False
4478,51,30292,396,48442,48,4,392,8,1,False,False,False,False,False,False
4479,32,112377,529,10392,60,4,514,5,1,False,False,True,False,True,False
4480,49,179437,526,163178,36,3,648,10,1,False,False,False,False,True,False
4481,38,168279,670,478061,36,4,812,15,1,False,True,False,False,True,False
4482,63,121735,399,29809,24,3,634,56,1,False,False,False,False,True,False
4483,22,42912,744,120095,36,0,698,55,0,True,False,False,False,False,True
4484,23,100771,767,136765,60,0,463,3,0,False,True,False,False,True,False
4485,55,127293,354,104473,36,0,405,41,1,False,False,True,False,True,False
4486,39,119083,494,99769,24,1,531,10,1,False,False,False,True,False,False
4487,35,133655,819,458037,12,0,857,7,0,False,True,False,False,False,True
4488,31,170348,723,472375,36,0,832,63,0,True,False,False,False,True,False
4489,27,117459,614,79710,60,3,476,63,1,False,False,False,False,False,True
4490,63,156606,427,278496,60,4,593,88,1,False,False,True,False,False,True
4491,30,186742,331,188268,24,4,564,26,1,False,False,True,False,False,True
4492,48,131695,392,207138,24,0,819,34,1,True,False,False,False,False,True
4493,47,187558,818,141064,48,0,569,72,0,True,False,False,False,False,False
4494,20,54268,557,58076,48,0,511,39,0,False,True,False,False,False,False
4495,47,127338,519,290498,48,3,462,60,1,False,False,False,True,False,True
4496,23,46336,405,139384,12,3,856,69,1,False,False,False,True,False,True
4497,46,23641,847,312977,60,3,352,26,1,False,False,False,False,False,True
4498,25,107132,715,9318,48,4,532,62,1,False,False,True,False,False,False
4499,61,52959,608,117363,60,1,737,10,0,False,True,False,False,False,False
4500,62,164378,665,367136,24,4,817,97,1,False,False,True,False,False,True
4501,60,197254,820,333147,12,3,343,54,1,False,True,False,False,False,True
4502,61,94123,758,163264,24,2,815,31,0,True,False,False,False,False,True
4503,50,41498,669,374985,60,1,874,38,0,False,False,False,False,False,True
4504,34,90198,630,105726,48,0,391,25,1,True,False,False,False,False,False
4505,65,47197,310,94199,24,4,737,77,1,False,False,True,False,True,False
4506,28,171791,806,494998,36,1,636,65,0,False,False,False,False,True,False
4507,30,128775,718,386339,12,2,593,50,0,False,True,False,False,False,False
4508,67,45032,421,173561,60,1,563,24,1,False,True,False,False,False,False
4509,28,79624,534,256131,48,4,404,27,1,False,False,False,False,True,False
4510,48,98177,630,374651,24,3,523,82,1,True,False,False,False,True,False
4511,45,61964,842,438525,12,0,718,50,0,False,False,False,False,True,False
4512,61,181100,647,375317,48,3,414,50,1,True,False,False,False,False,True
4513,23,131030,711,33273,24,3,534,15,1,False,False,False,False,True,False
4514,58,74646,523,183625,60,4,573,17,1,True,False,False,False,True,False
4515,33,101187,452,34473,36,3,529,29,1,False,False,False,True,False,True
4516,21,159608,511,66410,36,3,333,5,1,False,False,False,False,False,True
4517,52,137399,391,133536,60,4,687,11,1,True,False,False,False,False,False
4518,65,76747,630,411895,12,4,800,80,1,False,False,True,False,False,True
4519,43,65712,766,360125,60,2,761,52,0,False,False,True,False,True,False
4520,29,157345,527,50310,24,3,748,34,1,False,False,False,False,False,True
4521,28,91820,493,88406,12,1,513,81,1,False,False,False,False,False,False
4522,54,145342,829,196755,36,0,345,33,1,False,True,False,False,True,False
4523,42,111228,542,379909,24,0,704,49,0,True,False,False,False,False,False
4524,35,94353,688,293136,48,4,632,31,1,False,False,False,False,False,False
4525,36,112091,575,34433,48,4,539,18,1,False,False,True,False,False,False
4526,40,105914,749,474790,48,2,553,89,0,False,False,True,False,False,True
4527,55,126718,777,293077,36,3,527,5,1,False,False,True,False,False,True
4528,35,168199,779,443236,60,4,465,30,1,True,False,False,False,False,False
4529,43,31539,587,427452,12,4,884,45,1,False,False,False,True,False,False
4530,23,197833,839,194807,36,0,810,87,0,False,False,False,False,False,False
4531,21,66219,629,145842,24,3,897,38,1,False,False,False,True,False,False
4532,61,165764,769,336429,24,2,892,82,0,True,False,False,False,False,True
4533,68,33334,833,377265,48,4,689,96,1,False,False,False,False,False,True
4534,46,179687,766,389891,12,4,722,94,1,False,True,False,False,False,False
4535,51,27903,719,433487,48,4,710,29,1,False,False,False,False,False,True
4536,34,179599,421,209463,24,0,880,36,1,False,False,False,False,True,False
4537,60,166701,607,378826,24,4,746,9,1,False,False,False,False,False,True
4538,60,78008,633,245705,60,4,702,23,1,False,False,False,False,False,False
4539,33,119318,719,28439,60,0,396,3,1,False,False,False,False,False,True
4540,19,177780,625,362970,60,4,678,86,1,True,False,False,False,True,False
4541,51,161932,549,409317,48,3,485,56,1,False,False,False,False,True,False
4542,25,168510,394,97776,12,3,543,40,1,True,False,False,False,False,True
4543,30,87300,595,218391,60,0,802,56,0,False,False,False,False,True,False
4544,59,149263,483,386214,36,3,587,58,1,False,False,False,False,True,False
4545,25,40842,559,443133,60,2,668,31,0,True,False,False,False,False,True
4546,47,62372,485,359489,48,4,364,86,1,False,False,False,False,False,True
4547,49,134316,708,380067,12,2,461,11,0,False,False,True,False,False,True
4548,53,118971,368,350603,60,3,896,42,1,False,False,False,False,False,False
4549,64,58744,307,249361,12,0,870,3,1,False,True,False,False,False,False
4550,47,136082,564,216634,36,0,717,57,0,True,False,False,False,True,False
4551,18,77442,783,439412,24,2,780,14,0,False,False,False,False,True,False
4552,60,149070,670,159641,12,3,568,46,1,False,False,False,False,False,True
4553,56,105990,382,386742,60,4,866,19,1,True,False,False,False,True,False
4554,34,141670,510,177959,48,3,489,60,1,False,False,False,True,False,True
4555,37,126917,612,419109,48,3,705,31,1,False,False,True,False,False,False
4556,41,23650,636,355115,48,0,788,36,0,False,False,True,False,False,True
4557,67,65117,789,453520,48,1,611,32,0,False,False,False,False,True,False
4558,39,111244,702,128299,12,4,895,63,1,True,False,False,False,False,True
4559,46,23190,490,430615,48,4,393,26,1,False,True,False,False,False,True
4560,39,68113,634,253155,24,0,689,65,0,False,False,False,False,False,True
4561,61,159861,821,292380,36,3,846,2,1,False,False,True,False,True,False
4562,26,52125,386,490951,12,0,710,70,1,False,False,False,False,False,True
4563,54,150000,361,221942,12,3,511,45,1,True,False,False,False,False,True
4564,27,168531,686,381823,48,1,668,78,0,False,True,False,False,True,False
4565,53,186490,445,496969,48,1,467,92,1,False,False,False,True,False,False
4566,54,131904,452,447747,12,2,313,97,1,False,True,False,False,False,False
4567,45,198157,648,85570,48,3,885,25,1,False,False,False,False,True,False
4568,45,38768,477,101621,48,0,863,40,1,False,False,True,False,False,False
4569,59,101099,786,276586,48,0,506,18,0,True,False,False,False,False,True
4570,60,178957,546,323581,48,0,342,98,1,False,False,False,False,True,False
4571,38,107421,553,261411,48,2,741,12,0,False,False,False,True,False,True
4572,41,26895,799,458558,60,4,814,91,1,True,False,False,False,False,True
4573,59,91017,840,345323,60,0,694,24,0,True,False,False,False,True,False
4574,57,43932,651,433285,60,1,537,97,0,True,False,False,False,False,True
4575,19,41360,811,209318,12,0,830,79,0,False,False,False,False,True,False
4576,25,74847,312,174632,36,0,703,43,1,False,False,False,True,False,True
4577,65,110365,450,456286,12,0,513,32,1,False,False,False,False,False,False
4578,44,105468,349,440643,60,4,867,81,1,True,False,False,False,False,True
4579,39,58931,514,392752,12,0,673,99,0,True,False,False,False,False,True
4580,54,75823,671,458712,36,4,431,47,1,False,False,True,False,True,False
4581,44,58032,412,69557,48,4,308,45,1,False,True,False,False,False,False
4582,46,38807,551,77752,24,2,452,35,0,False,False,False,False,False,True
4583,20,162839,640,213320,60,1,730,77,0,False,False,False,True,False,True
4584,61,159143,352,206513,60,0,782,9,1,True,False,False,False,False,False
4585,30,73413,429,53534,36,0,604,10,1,False,False,False,False,False,False
4586,62,177221,492,371447,48,0,583,65,1,False,True,False,False,False,False
4587,27,35540,356,164002,48,4,771,59,1,False,False,False,False,False,False
4588,53,90248,396,494944,24,3,489,98,1,False,True,False,False,False,False
4589,26,130494,497,390439,48,1,827,57,1,False,False,False,False,False,True
4590,44,105435,446,225114,36,0,811,89,1,False,False,True,False,False,False
4591,51,39787,594,382431,48,3,642,86,1,False,False,False,False,False,False
4592,68,40982,311,274432,36,3,729,10,1,False,False,True,False,False,True
4593,18,42606,632,114570,60,3,333,90,1,False,True,False,False,True,False
4594,49,161222,519,362691,60,1,770,19,0,True,False,False,False,False,True
4595,42,132223,697,86122,60,3,693,50,1,True,False,False,False,True,False
4596,46,66936,641,197590,12,0,794,68,0,False,False,False,False,False,False
4597,24,113286,811,37400,60,0,812,5,0,False,False,False,True,True,False
4598,66,159665,471,389753,36,2,621,29,1,False,False,False,False,False,True
4599,20,168430,767,137639,24,4,414,5,1,False,False,True,False,True,False
4600,37,57381,465,52878,48,3,513,60,1,False,False,True,False,True,False
4601,37,141465,469,53850,60,4,444,65,1,False,True,False,False,True,False
4602,47,48074,811,399310,12,4,858,28,1,False,False,False,False,False,False
4603,52,171667,488,147207,12,4,477,83,1,False,True,False,False,False,True
4604,52,64194,419,346188,36,4,659,1,1,False,False,False,True,True,False
4605,66,46853,404,50113,24,4,584,29,1,True,False,False,False,False,False
4606,56,93719,340,63791,60,0,544,51,1,True,False,False,False,False,True
4607,44,171733,620,276828,60,1,505,36,0,False,False,False,False,False,True
4608,43,138724,634,359927,12,3,883,32,1,False,True,False,False,False,True
4609,31,187567,459,76727,36,3,641,64,1,False,True,False,False,False,True
4610,34,33703,563,350522,12,0,659,14,0,False,False,False,True,False,False
4611,35,181887,829,63552,12,0,798,32,0,False,True,False,False,False,True
4612,62,180637,776,144118,24,4,440,9,1,False,False,True,False,True,False
4613,69,137491,651,9934,36,1,521,83,0,False,False,True,False,False,True
4614,46,78453,844,457772,24,3,688,11,1,False,False,True,False,False,True
4615,37,108478,509,182878,36,2,629,48,0,False,False,False,False,False,False
4616,44,53161,795,268498,60,0,692,51,0,False,False,True,False,True,False
4617,35,134296,681,109777,48,2,657,4,0,False,False,True,False,True,False
4618,21,160788,780,100352,48,3,693,41,1,True,False,False,False,False,False
4619,18,53349,304,259164,36,0,886,25,1,False,False,False,False,False,False
4620,67,67098,333,58046,48,3,339,17,1,False,False,True,False,True,False
4621,18,128435,444,378242,12,0,572,47,1,False,False,False,True,True,False
4622,43,151204,650,70064,60,3,719,8,1,False,False,True,False,False,True
4623,62,71990,764,324328,60,2,369,58,1,False,False,False,False,False,False
4624,37,88921,647,139035,48,1,757,1,0,False,True,False,False,True,False
4625,69,187610,424,32424,36,0,533,2,1,True,False,False,False,True,False
4626,40,120572,570,216111,12,2,496,10,0,True,False,False,False,False,False
4627,27,27213,656,139114,36,3,808,91,1,False,False,False,False,False,False
4628,28,144693,826,493993,48,2,835,27,0,False,False,True,False,True,False
4629,58,195295,797,274283,60,0,446,13,1,False,False,False,True,False,False
4630,58,111655,452,278370,60,2,873,63,1,False,False,True,False,True,False
4631,22,88371,352,372378,36,3,758,11,1,False,False,True,False,True,False
4632,18,88274,448,478514,24,4,366,14,1,False,False,False,True,False,True
4633,34,127853,802,350796,36,1,329,96,1,True,False,False,False,False,True
4634,39,24134,749,174180,24,1,406,80,1,False,False,True,False,False,False
4635,51,111428,518,75647,36,4,689,93,1,False,True,False,False,False,False
4636,62,59601,576,73617,24,0,705,98,0,False,True,False,False,True,False
4637,58,93889,751,165887,24,2,420,26,1,False,False,False,False,False,True
4638,46,35690,727,406018,24,2,310,69,1,False,False,False,False,False,False
4639,21,21909,382,178302,24,4,883,83,1,False,False,False,True,True,False
4640,22,111239,517,199444,12,4,646,39,1,False,False,False,True,False,True
4641,28,100032,826,249956,24,3,552,92,1,False,False,False,False,True,False
4642,68,32062,703,190092,24,3,418,28,1,False,False,True,False,False,True
4643,38,95386,589,481665,60,1,819,17,0,True,False,False,False,True,False
4644,52,185803,719,153537,12,0,514,37,0,False,True,False,False,False,True
4645,29,156225,638,406210,24,0,379,83,1,False,False,False,True,True,False
4646,43,161553,718,8531,48,4,718,27,1,False,False,False,False,True,False
